,match_id,total,date,year,gender,domain,title
8579,147783,Lakota East at Back To School Bash ,2020-01-05,2019-2020,137,https://gmcsports.com/,Greater Miami Conference
8580,143952,Middletown at Back to School Bash ,2020-01-05,2019-2020,137,https://gmcsports.com/,Greater Miami Conference
8581,148454,Sycamore at Big Blue Challenge ,2020-01-05,2019-2020,137,https://gmcsports.com/,Greater Miami Conference
8582,143410,"Mason 2753, Fairfield 2725",2020-01-06,2019-2020,137,https://gmcsports.com/,Greater Miami Conference
8583,140596,"Elder 2718, Hamilton 2665",2020-01-06,2019-2020,137,https://gmcsports.com/,Greater Miami Conference
8584,143391,"Lebanon 2786, Lakota West 2471",2020-01-07,2019-2020,137,https://gmcsports.com/,Greater Miami Conference
8585,140597,"Middletown 2651, Hamilton 2472",2020-01-07,2019-2020,137,https://gmcsports.com/,Greater Miami Conference
8586,143411,"Beavercreek 2511, Fairfield 2324",2020-01-08,2019-2020,137,https://gmcsports.com/,Greater Miami Conference
8587,143898,"Lakota East 2695, Princeton 2384",2020-01-08,2019-2020,137,https://gmcsports.com/,Greater Miami Conference
8588,143392,"Lakota West 2494, Sycamore 1988",2020-01-09,2019-2020,137,https://gmcsports.com/,Greater Miami Conference
8589,140784,"Oak Hills 2555, Colerain 2494",2020-01-09,2019-2020,137,https://gmcsports.com/,Greater Miami Conference
8590,143953,"Middletown 2398, Trotwood Madison 1868",2020-01-09,2019-2020,137,https://gmcsports.com/,Greater Miami Conference
8591,144979,Mason at lancer ,2020-01-11,2019-2020,137,https://gmcsports.com/,Greater Miami Conference
8592,142860,Oak Hills at Lancer Baker Bash ,2020-01-11,2019-2020,137,https://gmcsports.com/,Greater Miami Conference
8593,143954,Middletown at Cov. Cath. Team Challenge ,2020-01-11,2019-2020,137,https://gmcsports.com/,Greater Miami Conference
8594,140608,Hamilton at Lancer Baker Bash ,2020-01-11,2019-2020,137,https://gmcsports.com/,Greater Miami Conference
8595,140785,Colerain at Lancer Baker Bash ,2020-01-11,2019-2020,137,https://gmcsports.com/,Greater Miami Conference
8596,143412,Fairfield at Lancer Baker Bash ,2020-01-11,2019-2020,137,https://gmcsports.com/,Greater Miami Conference
8597,143413,"St. Xavier 2592, Fairfield 2547",2020-01-13,2019-2020,137,https://gmcsports.com/,Greater Miami Conference
8598,144980,"Mason 2743, batavia 2419",2020-01-13,2019-2020,137,https://gmcsports.com/,Greater Miami Conference
8599,143955,"Middletown 2525, Norwood 1794",2020-01-13,2019-2020,137,https://gmcsports.com/,Greater Miami Conference
8600,140598,"Hamilton 2604, Princeton 2261",2020-01-14,2019-2020,137,https://gmcsports.com/,Greater Miami Conference
8601,142865,"Oak Hills 2782, Lakota East 2500",2020-01-14,2019-2020,137,https://gmcsports.com/,Greater Miami Conference
8602,143899,"Little Miami 2269, Princeton 2190",2020-01-15,2019-2020,137,https://gmcsports.com/,Greater Miami Conference
8603,144958,"Lakota East 2569, MOELLER 2460",2020-01-15,2019-2020,137,https://gmcsports.com/,Greater Miami Conference
8604,143706,"Colerain 2665, Northwest 2480",2020-01-15,2019-2020,137,https://gmcsports.com/,Greater Miami Conference
8605,140786,"Colerain 2664, Sycamore 2384",2020-01-16,2019-2020,137,https://gmcsports.com/,Greater Miami Conference
8606,140599,"Oak Hills 2690, Hamilton 2594",2020-01-16,2019-2020,137,https://gmcsports.com/,Greater Miami Conference
8607,144981,Mason at crusader ,2020-01-18,2019-2020,137,https://gmcsports.com/,Greater Miami Conference
8608,144044,Colerain at Sweet 16 Shootout ,2020-01-18,2019-2020,137,https://gmcsports.com/,Greater Miami Conference
8609,144986,Mason at baker ,2020-01-20,2019-2020,137,https://gmcsports.com/,Greater Miami Conference
8610,143414,Fairfield at Dayton Baker Bash ,2020-01-20,2019-2020,137,https://gmcsports.com/,Greater Miami Conference
8611,140600,"Hamilton 2602, Talawanda 2382",2020-01-20,2019-2020,137,https://gmcsports.com/,Greater Miami Conference
8612,143900,"Princeton 2150, Taylor 1972",2020-01-21,2019-2020,137,https://gmcsports.com/,Greater Miami Conference
8613,140787,"Mason 2765, Colerain 2639",2020-01-21,2019-2020,137,https://gmcsports.com/,Greater Miami Conference
8614,140788,"Colerain 2695, Lakota West 2682",2020-01-22,2019-2020,137,https://gmcsports.com/,Greater Miami Conference
8615,144959,"Sycamore 2512, Lakota East 2295",2020-01-22,2019-2020,137,https://gmcsports.com/,Greater Miami Conference
8616,143901,"Mason 2648, Princeton 2149",2020-01-22,2019-2020,137,https://gmcsports.com/,Greater Miami Conference
8617,143415,"Middletown 2758, Fairfield 2734",2020-01-22,2019-2020,137,https://gmcsports.com/,Greater Miami Conference
8618,143902,"Princeton 2256, Norwood 1863",2020-01-23,2019-2020,137,https://gmcsports.com/,Greater Miami Conference
8619,140601,"Hamilton 2342, Winton Woods 1086",2020-01-23,2019-2020,137,https://gmcsports.com/,Greater Miami Conference
8620,142869,"Mason 2745, Oak Hills 2583",2020-01-24,2019-2020,137,https://gmcsports.com/,Greater Miami Conference
8621,140602,Hamilton at Boro Roll Off ,2020-01-25,2019-2020,137,https://gmcsports.com/,Greater Miami Conference
8622,143707,Colerain at Cardinal Classic ,2020-01-26,2019-2020,137,https://gmcsports.com/,Greater Miami Conference
8623,140603,Hamilton at Cardinal Classic ,2020-01-26,2019-2020,137,https://gmcsports.com/,Greater Miami Conference
8624,143416,Fairfield at Cardinal Classic ,2020-01-26,2019-2020,137,https://gmcsports.com/,Greater Miami Conference
8625,142936,Oak Hills at Cardinal Classic ,2020-01-26,2019-2020,137,https://gmcsports.com/,Greater Miami Conference
8626,143957,Middletown at Cardinal Classic ,2020-01-26,2019-2020,137,https://gmcsports.com/,Greater Miami Conference
8627,143417,"Lakota East 2659, Fairfield 2591",2020-01-27,2019-2020,137,https://gmcsports.com/,Greater Miami Conference
8628,142937,"Oak Hills 2545, Harrison 2536",2020-01-27,2019-2020,137,https://gmcsports.com/,Greater Miami Conference
8629,148490,"Lakota West 2420, Winton Woods 1695",2020-01-28,2019-2020,137,https://gmcsports.com/,Greater Miami Conference
8630,140789,"Colerain 2864, Middletown 2810",2020-01-28,2019-2020,137,https://gmcsports.com/,Greater Miami Conference
8631,143418,"Kettering Fairmont 2491, Fairfield 2312",2020-01-29,2019-2020,137,https://gmcsports.com/,Greater Miami Conference
8632,143708,"Lebanon 2796, Colerain 2762",2020-01-29,2019-2020,137,https://gmcsports.com/,Greater Miami Conference
8633,143904,"Princeton 2278, Finneytown 2220",2020-01-29,2019-2020,137,https://gmcsports.com/,Greater Miami Conference
8634,143396,"Lakota East 2712, Lakota West 2424",2020-01-30,2019-2020,137,https://gmcsports.com/,Greater Miami Conference
8635,143958,"Middletown 2708, Middletown Christian 2308",2020-01-30,2019-2020,137,https://gmcsports.com/,Greater Miami Conference
8636,144982,"Mason 2767, Sycamore 2597",2020-01-30,2019-2020,137,https://gmcsports.com/,Greater Miami Conference
8637,143709,"LaSalle 2760, Colerain 2691",2020-02-03,2019-2020,137,https://gmcsports.com/,Greater Miami Conference
8638,143397,"Mason 2738, Lakota West 2654",2020-02-03,2019-2020,137,https://gmcsports.com/,Greater Miami Conference
8639,144983,"elder 2819, Mason 2553",2020-02-04,2019-2020,137,https://gmcsports.com/,Greater Miami Conference
8640,148367,"Middletown 2555, Lakota West 2397",2020-02-04,2019-2020,137,https://gmcsports.com/,Greater Miami Conference
8641,143419,"Fairfield 2658, Princeton 2260",2020-02-04,2019-2020,137,https://gmcsports.com/,Greater Miami Conference
8642,140604,"Sycamore 2594, Hamilton 2510",2020-02-04,2019-2020,137,https://gmcsports.com/,Greater Miami Conference
8643,140790,"Lakota East 2600, Colerain 2387",2020-02-05,2019-2020,137,https://gmcsports.com/,Greater Miami Conference
8644,143398,"Lakota West 2566, Seven Hills 2478",2020-02-05,2019-2020,137,https://gmcsports.com/,Greater Miami Conference
8645,142938,"Lasalle 2628, Oak Hills 2543",2020-02-05,2019-2020,137,https://gmcsports.com/,Greater Miami Conference
8646,143917,"Middletown 2517, Princeton 2283",2020-02-07,2019-2020,137,https://gmcsports.com/,Greater Miami Conference
8647,140605,"Fairfield 2825, Hamilton 2542",2020-02-07,2019-2020,137,https://gmcsports.com/,Greater Miami Conference
8648,143420,"Fairfield 2605, Oak Hills 2448",2020-02-10,2019-2020,137,https://gmcsports.com/,Greater Miami Conference
8649,143918,"Princeton 1648, Winton Woods 1139",2020-02-10,2019-2020,137,https://gmcsports.com/,Greater Miami Conference
8650,143959,"Middletown 2743, Talawanda 2187",2020-02-10,2019-2020,137,https://gmcsports.com/,Greater Miami Conference
8651,144961,"KINGS HIGH SCHOOL 2508, Lakota East 2396",2020-02-11,2019-2020,137,https://gmcsports.com/,Greater Miami Conference
8652,143399,"Lakota West 2790, Ross 2512",2020-02-11,2019-2020,137,https://gmcsports.com/,Greater Miami Conference
8653,142940,"Oak Hills 2705, Princeton 2365",2020-02-11,2019-2020,137,https://gmcsports.com/,Greater Miami Conference
8654,143710,"Harrison 2806, Colerain 2478",2020-02-12,2019-2020,137,https://gmcsports.com/,Greater Miami Conference
8655,143960,"Middletown 2265, Lakota East 2175",2020-02-12,2019-2020,137,https://gmcsports.com/,Greater Miami Conference
8656,140606,"Ross 2557, Hamilton 2524",2020-02-12,2019-2020,137,https://gmcsports.com/,Greater Miami Conference
8657,143401,"Lakota West 2737, Hamilton 2365",2020-02-13,2019-2020,137,https://gmcsports.com/,Greater Miami Conference
8658,143421,"Sycamore 2632, Fairfield 2628",2020-02-13,2019-2020,137,https://gmcsports.com/,Greater Miami Conference
8659,142941,"Elder 2729, Oak Hills 2656",2020-02-13,2019-2020,137,https://gmcsports.com/,Greater Miami Conference
8660,144985,"Mason 2510, kings 2323",2020-02-18,2019-2020,137,https://gmcsports.com/,Greater Miami Conference
8661,148974,Colerain at Sectionals ,2020-02-19,2019-2020,137,https://gmcsports.com/,Greater Miami Conference
8662,148643,Princeton at State Sectionals **score not reported**,2020-02-19,2019-2020,137,https://gmcsports.com/,Greater Miami Conference
8663,148728,Oak Hills at Sectionals ,2020-02-19,2019-2020,137,https://gmcsports.com/,Greater Miami Conference
8664,148873,Fairfield at Sectionals ,2020-02-19,2019-2020,137,https://gmcsports.com/,Greater Miami Conference
8665,149700,Princeton at Districts **score not reported**,2020-02-27,2019-2020,137,https://gmcsports.com/,Greater Miami Conference
8666,149698,Oak Hills at Districts ,2020-02-27,2019-2020,137,https://gmcsports.com/,Greater Miami Conference
8667,146336,"Talawanda 2520, Lakota East 2451, Middletown Christian 2199",2019-11-19,2019-2020,137,http://www.swocsports.com/,Southwest Ohio Conference
8668,141630,"Hamilton 2447, Harrison 2413",2019-11-19,2019-2020,137,http://www.swocsports.com/,Southwest Ohio Conference
8669,147116,"Northwest 2218, Winton woods 1547",2019-11-19,2019-2020,137,http://www.swocsports.com/,Southwest Ohio Conference
8670,146439,"Ross 2575, Kings 2413",2019-11-20,2019-2020,137,http://www.swocsports.com/,Southwest Ohio Conference
8671,140954,"Franklin 2455, Little Miami 2347",2019-11-20,2019-2020,137,http://www.swocsports.com/,Southwest Ohio Conference
8672,140955,"Little Miami 2558, Lakota West 2425",2019-11-21,2019-2020,137,http://www.swocsports.com/,Southwest Ohio Conference
8673,147117,"Hamilton 2611, Northwest 2189",2019-11-21,2019-2020,137,http://www.swocsports.com/,Southwest Ohio Conference
8674,146339,"Talawanda 2582, Fairfield 2564",2019-11-21,2019-2020,137,http://www.swocsports.com/,Southwest Ohio Conference
8675,147118,Northwest at Big blue ,2019-11-24,2019-2020,137,http://www.swocsports.com/,Southwest Ohio Conference
8676,146509,"Oak Hills 2487, Talawanda 2404",2019-11-26,2019-2020,137,http://www.swocsports.com/,Southwest Ohio Conference
8677,144948,"Ross 2657, Monroe 2504",2019-11-26,2019-2020,137,http://www.swocsports.com/,Southwest Ohio Conference
8678,140956,"Sycamore 2355, Little Miami 2302",2019-12-02,2019-2020,137,http://www.swocsports.com/,Southwest Ohio Conference
8679,141632,"Harrison 2453, Talawanda 2428",2019-12-03,2019-2020,137,http://www.swocsports.com/,Southwest Ohio Conference
8680,140548,"Ross 2519, Edgewood 1834",2019-12-03,2019-2020,137,http://www.swocsports.com/,Southwest Ohio Conference
8681,140550,"New Richmond 2466, Ross 2385",2019-12-04,2019-2020,137,http://www.swocsports.com/,Southwest Ohio Conference
8682,140957,"Northwest 2354, Little Miami 2255",2019-12-04,2019-2020,137,http://www.swocsports.com/,Southwest Ohio Conference
8683,145282,"Northwest 2409, Edgewood 1883",2019-12-05,2019-2020,137,http://www.swocsports.com/,Southwest Ohio Conference
8684,140958,"Little Miami 2436, Reading 2286",2019-12-05,2019-2020,137,http://www.swocsports.com/,Southwest Ohio Conference
8685,140551,"Harrison 2437, Ross 2410",2019-12-05,2019-2020,137,http://www.swocsports.com/,Southwest Ohio Conference
8686,140552,"Ross 2560, Talawanda 2550",2019-12-10,2019-2020,137,http://www.swocsports.com/,Southwest Ohio Conference
8687,140959,"Little Miami 2217, Mount Healthy 1879",2019-12-10,2019-2020,137,http://www.swocsports.com/,Southwest Ohio Conference
8688,141634,"Northwest 2456, Harrison 2309",2019-12-10,2019-2020,137,http://www.swocsports.com/,Southwest Ohio Conference
8689,140961,"Little Miami 1929, Edgewood 1610",2019-12-12,2019-2020,137,http://www.swocsports.com/,Southwest Ohio Conference
8690,140553,"Ross 2747, Mount Healthy 1797",2019-12-12,2019-2020,137,http://www.swocsports.com/,Southwest Ohio Conference
8691,141635,"Harrison 2468, Kings 2448",2019-12-12,2019-2020,137,http://www.swocsports.com/,Southwest Ohio Conference
8692,146510,"Northwest 2648, Talawanda 2565",2019-12-12,2019-2020,137,http://www.swocsports.com/,Southwest Ohio Conference
8693,147120,Northwest at Holiday classic ,2019-12-15,2019-2020,137,http://www.swocsports.com/,Southwest Ohio Conference
8694,145283,"Monroe 2743, Edgewood 1724",2019-12-17,2019-2020,137,http://www.swocsports.com/,Southwest Ohio Conference
8695,140963,"McNichols 2312, Little Miami 2270",2019-12-17,2019-2020,137,http://www.swocsports.com/,Southwest Ohio Conference
8696,141636,"Middletown 2544, Harrison 2014",2019-12-17,2019-2020,137,http://www.swocsports.com/,Southwest Ohio Conference
8697,147121,"Oak hills 2770, Northwest 2511",2019-12-19,2019-2020,137,http://www.swocsports.com/,Southwest Ohio Conference
8698,141637,"Harrison 2320, Taylor 1908",2019-12-19,2019-2020,137,http://www.swocsports.com/,Southwest Ohio Conference
8699,146511,"Talawanda 2313, New Miami 1669",2019-12-20,2019-2020,137,http://www.swocsports.com/,Southwest Ohio Conference
8700,147567,Harrison at SWOC/ECC Tournament ,2020-01-04,2019-2020,137,http://www.swocsports.com/,Southwest Ohio Conference
8701,140554,Ross at Swoc/Ecc challenge **score not reported**,2020-01-04,2019-2020,137,http://www.swocsports.com/,Southwest Ohio Conference
8702,147122,Northwest at Swoc ,2020-01-04,2019-2020,137,http://www.swocsports.com/,Southwest Ohio Conference
8703,140555,"Ross 2826, Northwest 2493",2020-01-07,2019-2020,137,http://www.swocsports.com/,Southwest Ohio Conference
8704,145284,"Mount Healthy 1963, Edgewood 1767",2020-01-07,2019-2020,137,http://www.swocsports.com/,Southwest Ohio Conference
8705,141639,"Harrison 2454, Little Miami 2223",2020-01-07,2019-2020,137,http://www.swocsports.com/,Southwest Ohio Conference
8706,140582,"Little Miami 2461, Ross 2452",2020-01-08,2019-2020,137,http://www.swocsports.com/,Southwest Ohio Conference
8707,147124,"Northwest 2580, Mount Healthy 1891",2020-01-09,2019-2020,137,http://www.swocsports.com/,Southwest Ohio Conference
8708,140556,"Ross 2793, Turpin 2416",2020-01-09,2019-2020,137,http://www.swocsports.com/,Southwest Ohio Conference
8709,141640,"Harrison 2496, Edgewood 1692",2020-01-09,2019-2020,137,http://www.swocsports.com/,Southwest Ohio Conference
8710,140966,"Little Miami 2546, Talawanda 2311",2020-01-09,2019-2020,137,http://www.swocsports.com/,Southwest Ohio Conference
8711,147779,"Little Miami 1868, Edgewood 1359",2020-01-10,2019-2020,137,http://www.swocsports.com/,Southwest Ohio Conference
8712,140557,Ross at Baker Bash **score not reported**,2020-01-11,2019-2020,137,http://www.swocsports.com/,Southwest Ohio Conference
8713,147125,Northwest at Baker bash ,2020-01-12,2019-2020,137,http://www.swocsports.com/,Southwest Ohio Conference
8714,146513,"Talawanda 2263, Mount Healthy 1827",2020-01-13,2019-2020,137,http://www.swocsports.com/,Southwest Ohio Conference
8715,147126,"Elder 2851, Northwest 2275",2020-01-13,2019-2020,137,http://www.swocsports.com/,Southwest Ohio Conference
8716,145285,"Talawanda 2533, Edgewood 1676",2020-01-14,2019-2020,137,http://www.swocsports.com/,Southwest Ohio Conference
8717,141641,"Harrison 2538, Mount Healthy 1834",2020-01-14,2019-2020,137,http://www.swocsports.com/,Southwest Ohio Conference
8718,140964,"Little Miami 2269, Princeton 2190",2020-01-15,2019-2020,137,http://www.swocsports.com/,Southwest Ohio Conference
8719,147127,"Colerain 2665, Northwest 2479",2020-01-15,2019-2020,137,http://www.swocsports.com/,Southwest Ohio Conference
8720,141638,"Harrison 2544, Talawanda 2327",2020-01-16,2019-2020,137,http://www.swocsports.com/,Southwest Ohio Conference
8721,140559,"Ross 2334, Edgewood 1621",2020-01-16,2019-2020,137,http://www.swocsports.com/,Southwest Ohio Conference
8722,146514,"Hamilton 2602, Talawanda 2382",2020-01-20,2019-2020,137,http://www.swocsports.com/,Southwest Ohio Conference
8723,146515,"Talawanda 2487, Mount Healthy 1809",2020-01-21,2019-2020,137,http://www.swocsports.com/,Southwest Ohio Conference
8724,145286,"Northwest 2501, Edgewood 1623",2020-01-21,2019-2020,137,http://www.swocsports.com/,Southwest Ohio Conference
8725,144950,"Ross 2576, Harrison 2540",2020-01-22,2019-2020,137,http://www.swocsports.com/,Southwest Ohio Conference
8726,140969,"Little Miami 2377, Mount Healthy 1851",2020-01-22,2019-2020,137,http://www.swocsports.com/,Southwest Ohio Conference
8727,147568,"Harrison 2681, Northwest 2651",2020-01-23,2019-2020,137,http://www.swocsports.com/,Southwest Ohio Conference
8728,140561,"Ross 2593, Talawanda 2423",2020-01-23,2019-2020,137,http://www.swocsports.com/,Southwest Ohio Conference
8729,141643,Harrison at Cardinal Classic ,2020-01-26,2019-2020,137,http://www.swocsports.com/,Southwest Ohio Conference
8730,146516,Talawanda at Cardinal Classic ,2020-01-26,2019-2020,137,http://www.swocsports.com/,Southwest Ohio Conference
8731,147129,Northwest at Cardinal classic ,2020-01-26,2019-2020,137,http://www.swocsports.com/,Southwest Ohio Conference
8732,141642,"Oak Hills 2545, Harrison 2536",2020-01-27,2019-2020,137,http://www.swocsports.com/,Southwest Ohio Conference
8733,146517,"Northwest 2558, Talawanda 2522",2020-01-28,2019-2020,137,http://www.swocsports.com/,Southwest Ohio Conference
8734,140562,"Ross 2434, Mount Healthy 1896",2020-01-28,2019-2020,137,http://www.swocsports.com/,Southwest Ohio Conference
8735,140972,"Harrison 2626, Little Miami 2480",2020-01-30,2019-2020,137,http://www.swocsports.com/,Southwest Ohio Conference
8736,140564,"Ross 2713, Northwest 2570",2020-01-30,2019-2020,137,http://www.swocsports.com/,Southwest Ohio Conference
8737,147961,"Northwest 2340, Mount Healthy 1613",2020-01-31,2019-2020,137,http://www.swocsports.com/,Southwest Ohio Conference
8738,140565,"Monroe 2532, Ross 2402",2020-02-01,2019-2020,137,http://www.swocsports.com/,Southwest Ohio Conference
8739,147812,"Edgewood 1647, Mount Healthy 1255",2020-02-03,2019-2020,137,http://www.swocsports.com/,Southwest Ohio Conference
8740,140973,"Talawanda 2557, Little Miami 2421",2020-02-04,2019-2020,137,http://www.swocsports.com/,Southwest Ohio Conference
8741,145288,"Harrison 2554, Edgewood 1574",2020-02-04,2019-2020,137,http://www.swocsports.com/,Southwest Ohio Conference
8742,140567,"Ross 2667, Cincinnati Christian 2114",2020-02-04,2019-2020,137,http://www.swocsports.com/,Southwest Ohio Conference
8743,148399,"Northwest 2506, Little Miami 2387",2020-02-05,2019-2020,137,http://www.swocsports.com/,Southwest Ohio Conference
8744,147130,"Northwest 2753, Lasalle 2741",2020-02-06,2019-2020,137,http://www.swocsports.com/,Southwest Ohio Conference
8745,141645,"Harrison 2707, Mount Healthy 1983",2020-02-06,2019-2020,137,http://www.swocsports.com/,Southwest Ohio Conference
8746,145287,"Talawanda 2387, Edgewood 1565",2020-02-06,2019-2020,137,http://www.swocsports.com/,Southwest Ohio Conference
8747,147571,Edgewood at SWOC League Tournament ,2020-02-09,2019-2020,137,http://www.swocsports.com/,Southwest Ohio Conference
8748,141647,Harrison at SWOC Tournament ,2020-02-09,2019-2020,137,http://www.swocsports.com/,Southwest Ohio Conference
8749,140569,Ross at SWOC Tournament **score not reported**,2020-02-09,2019-2020,137,http://www.swocsports.com/,Southwest Ohio Conference
8750,146518,Talawanda at SWOC Tournament ,2020-02-09,2019-2020,137,http://www.swocsports.com/,Southwest Ohio Conference
8751,147962,Mount Healthy at SWOC Tournament ,2020-02-09,2019-2020,137,http://www.swocsports.com/,Southwest Ohio Conference
8752,147780,"Little Miami 2348, Kings 0",2020-02-10,2019-2020,137,http://www.swocsports.com/,Southwest Ohio Conference
8753,146519,"Middletown 2743, Talawanda 2187",2020-02-10,2019-2020,137,http://www.swocsports.com/,Southwest Ohio Conference
8754,140573,"Lakota West 2790, Ross 2512",2020-02-11,2019-2020,137,http://www.swocsports.com/,Southwest Ohio Conference
8755,141648,"Harrison 2806, Colerain 2478",2020-02-12,2019-2020,137,http://www.swocsports.com/,Southwest Ohio Conference
8756,140572,"Ross 2557, Hamilton 2524",2020-02-12,2019-2020,137,http://www.swocsports.com/,Southwest Ohio Conference
8757,148609,"Ross 2824, Little Miami 2332",2020-02-13,2019-2020,137,http://www.swocsports.com/,Southwest Ohio Conference
8758,148629,Mount Healthy at Sectionals ,2020-02-19,2019-2020,137,http://www.swocsports.com/,Southwest Ohio Conference
8759,148552,Edgewood at D1 Sectional Tournament ,2020-02-19,2019-2020,137,http://www.swocsports.com/,Southwest Ohio Conference
8760,148735,Talawanda at SW District Sectionals ,2020-02-19,2019-2020,137,http://www.swocsports.com/,Southwest Ohio Conference
8761,149699,Talawanda at SW District Division I Districts ,2020-02-27,2019-2020,137,http://www.swocsports.com/,Southwest Ohio Conference
8762,152017,Talawanda at Division 1 State Championships ,2020-03-06,2019-2020,137,http://www.swocsports.com/,Southwest Ohio Conference
8763,147876,"Monroe 2679, Middletown Christian 2247",2019-11-18,2019-2020,137,http://www.swblsports.com/,Southwestern Buckeye League
8764,143479,"Franklin 1780, Trotwood 1500",2019-11-18,2019-2020,137,http://www.swblsports.com/,Southwestern Buckeye League
8765,142537,"Alter 2280, Valley View 2073",2019-11-19,2019-2020,137,http://www.swblsports.com/,Southwestern Buckeye League
8766,143480,"Franklin 2455, Little Miami 2347",2019-11-20,2019-2020,137,http://www.swblsports.com/,Southwestern Buckeye League
8767,143481,"Springboro 2396, Franklin 2047",2019-11-21,2019-2020,137,http://www.swblsports.com/,Southwestern Buckeye League
8768,142538,"Fenwick 1837, Valley View 1818",2019-11-21,2019-2020,137,http://www.swblsports.com/,Southwestern Buckeye League
8769,143482,"Monroe 2336, Franklin 2290",2019-11-25,2019-2020,137,http://www.swblsports.com/,Southwestern Buckeye League
8770,142539,"Newton 2192, Valley View 1949",2019-11-25,2019-2020,137,http://www.swblsports.com/,Southwestern Buckeye League
8771,147877,"Ross 2657, Monroe 2504",2019-11-26,2019-2020,137,http://www.swblsports.com/,Southwestern Buckeye League
8772,142540,"Valley View 1865, Miami Valley 1473",2019-12-03,2019-2020,137,http://www.swblsports.com/,Southwestern Buckeye League
8773,147878,"Monroe 2389, Princeton 2075",2019-12-04,2019-2020,137,http://www.swblsports.com/,Southwestern Buckeye League
8774,142541,"Middletown 2328, Valley View 2190",2019-12-05,2019-2020,137,http://www.swblsports.com/,Southwestern Buckeye League
8775,147891,"Monroe 2571, Norwood 1751",2019-12-07,2019-2020,137,http://www.swblsports.com/,Southwestern Buckeye League
8776,143484,"Carroll 2296, Franklin 2022",2019-12-09,2019-2020,137,http://www.swblsports.com/,Southwestern Buckeye League
8777,142563,"Monroe 2104, Valley View 1853",2019-12-09,2019-2020,137,http://www.swblsports.com/,Southwestern Buckeye League
8778,142542,"Valley View 2046, Middletown Christian 1992",2019-12-10,2019-2020,137,http://www.swblsports.com/,Southwestern Buckeye League
8779,143485,"Middletown 2730, Franklin 2208",2019-12-11,2019-2020,137,http://www.swblsports.com/,Southwestern Buckeye League
8780,147879,"Monroe 2743, Edgewood 1723",2019-12-17,2019-2020,137,http://www.swblsports.com/,Southwestern Buckeye League
8781,143487,"Miamisburg 2303, Franklin 1959",2019-12-17,2019-2020,137,http://www.swblsports.com/,Southwestern Buckeye League
8782,142543,"Alter 2189, Valley View 2121",2019-12-17,2019-2020,137,http://www.swblsports.com/,Southwestern Buckeye League
8783,142544,"Valley View 1926, East Clinton 1670",2019-12-18,2019-2020,137,http://www.swblsports.com/,Southwestern Buckeye League
8784,147880,"Monroe 2527, Lakota West 2440",2019-12-19,2019-2020,137,http://www.swblsports.com/,Southwestern Buckeye League
8785,142546,Valley View at The Viking Classic ,2020-01-04,2019-2020,137,http://www.swblsports.com/,Southwestern Buckeye League
8786,147881,Monroe at Miamisburg Viking Classic ,2020-01-04,2019-2020,137,http://www.swblsports.com/,Southwestern Buckeye League
8787,147882,"Monroe 2555, Reading 2456",2020-01-06,2019-2020,137,http://www.swblsports.com/,Southwestern Buckeye League
8788,142549,"Greeneview 2254, Valley View 2202",2020-01-06,2019-2020,137,http://www.swblsports.com/,Southwestern Buckeye League
8789,142547,"Valley View 2036, Miami Valley 1872",2020-01-07,2019-2020,137,http://www.swblsports.com/,Southwestern Buckeye League
8790,143488,"Franklin 1988, Middletown Christian 1833",2020-01-08,2019-2020,137,http://www.swblsports.com/,Southwestern Buckeye League
8791,142548,"Tippecanoe 2048, Valley View 1955",2020-01-08,2019-2020,137,http://www.swblsports.com/,Southwestern Buckeye League
8792,147884,"Monroe 2510, New Miami 1654",2020-01-13,2019-2020,137,http://www.swblsports.com/,Southwestern Buckeye League
8793,142550,"Newton 2001, Valley View 1928",2020-01-14,2019-2020,137,http://www.swblsports.com/,Southwestern Buckeye League
8794,143489,"Miamisburg 2525, Franklin 2412",2020-01-15,2019-2020,137,http://www.swblsports.com/,Southwestern Buckeye League
8795,142551,"Monroe 2306, Valley View 2179",2020-01-16,2019-2020,137,http://www.swblsports.com/,Southwestern Buckeye League
8796,142553,"Valley View 1945, East Clinton 1512",2020-01-21,2019-2020,137,http://www.swblsports.com/,Southwestern Buckeye League
8797,143491,"Beavercreeck 2716, Franklin 2172",2020-01-22,2019-2020,137,http://www.swblsports.com/,Southwestern Buckeye League
8798,147885,"Monroe 2834, Cincinnati Christian 2150",2020-01-22,2019-2020,137,http://www.swblsports.com/,Southwestern Buckeye League
8799,143493,"Franklin 1850, Winton Woods 1625",2020-01-27,2019-2020,137,http://www.swblsports.com/,Southwestern Buckeye League
8800,142554,"Middletown Christian 1964, Valley View 1822",2020-01-28,2019-2020,137,http://www.swblsports.com/,Southwestern Buckeye League
8801,147886,"Monroe 2588, New Miami 1205",2020-01-29,2019-2020,137,http://www.swblsports.com/,Southwestern Buckeye League
8802,142555,"Valley View 2190, West Carrollton 1622",2020-01-30,2019-2020,137,http://www.swblsports.com/,Southwestern Buckeye League
8803,148374,"Monroe 2532, Ross 2402",2020-02-01,2019-2020,137,http://www.swblsports.com/,Southwestern Buckeye League
8804,143494,"Franklin 2322, Springboro 2239",2020-02-03,2019-2020,137,http://www.swblsports.com/,Southwestern Buckeye League
8805,147887,"Monroe 2539, Bishop Fenwick 2486",2020-02-05,2019-2020,137,http://www.swblsports.com/,Southwestern Buckeye League
